age,edu,female,use
47.568726265706104,1.0,1.0,0.0
59.271509925276575,1.0,1.0,0.0
33.97579512299463,1.0,1.0,0.0
49.57299452174359,1.0,1.0,0.0
32.630273016586024,1.0,1.0,0.0
27.195443574086816,1.0,1.0,0.0
40.43393588741062,1.0,1.0,0.0
30.27599489036887,1.0,1.0,0.0
45.179426916861345,1.0,1.0,0.0
44.47399340253136,1.0,1.0,0.0
47.72228381685071,1.0,1.0,0.0
51.93579248668043,1.0,1.0,0.0
48.29973943219951,1.0,1.0,0.0
33.50763969175198,1.0,1.0,0.0
39.95580341978674,1.0,1.0,0.0
39.33204105166494,1.0,1.0,0.0
43.597936694291406,1.0,1.0,0.0
47.5230323836301,1.0,1.0,0.0
33.45722209856982,1.0,1.0,0.0
41.60855341829355,1.0,1.0,0.0
25.18149482274888,1.0,1.0,0.0
47.24797806688031,1.0,1.0,0.0
15.501718479320491,1.0,1.0,0.0
36.48054299344513,1.0,1.0,0.0
39.62175167946655,1.0,1.0,0.0
28.790390855492554,1.0,1.0,0.0
50.070127580047924,1.0,1.0,0.0
57.720502358994594,1.0,1.0,0.0
38.06800127538016,1.0,1.0,0.0
51.10388557628673,1.0,1.0,0.0
48.23232230767164,1.0,1.0,0.0
34.93508408452018,1.0,1.0,0.0
21.858994476972,1.0,1.0,0.0
35.915929321346304,1.0,1.0,0.0
37.97408722643951,1.0,1.0,0.0
30.06900081424135,1.0,1.0,0.0
24.26225651735064,1.0,1.0,0.0
51.01223481703529,1.0,1.0,0.0
40.09554753509778,1.0,1.0,0.0
28.89793784673907,1.0,1.0,0.0
35.81704627494517,1.0,1.0,0.0
31.45319848461507,1.0,1.0,0.0
33.41995354344011,1.0,1.0,0.0
48.2642843906965,1.0,1.0,0.0
36.96735877175307,1.0,1.0,0.0
36.76461523306858,1.0,1.0,0.0
44.20472427586954,1.0,1.0,0.0
39.84014338701789,1.0,1.0,0.0
16.1112470784916,1.0,1.0,0.0
40.698179258239314,1.0,1.0,0.0
54.77879342079855,1.0,1.0,0.0
37.190172735327536,1.0,1.0,0.0
28.440053629976813,1.0,1.0,0.0
51.229171473532475,1.0,1.0,0.0
27.122779051557206,1.0,1.0,0.0
35.45594630126891,1.0,1.0,0.0
35.77524748163964,1.0,1.0,0.0
24.300809145169396,1.0,1.0,0.0
42.95553426184464,1.0,1.0,0.0
33.19748896980259,1.0,1.0,0.0
35.29822099002806,1.0,1.0,0.0
3.711755207839495,1.0,1.0,0.0
22.957666770320813,1.0,1.0,0.0
40.31717744728476,1.0,1.0,0.0
39.714652477828366,1.0,1.0,0.0
41.27807060271239,1.0,1.0,0.0
53.045074420368756,1.0,1.0,0.0
33.84902038201218,1.0,1.0,0.0
29.607443505384744,1.0,1.0,0.0
28.192020007706528,1.0,1.0,0.0
25.59672986176699,1.0,1.0,0.0
33.584987056061586,1.0,1.0,0.0
41.19107486673525,1.0,1.0,0.0
40.97151042361139,1.0,1.0,0.0
14.690648920025481,1.0,1.0,0.0
41.843306635605614,1.0,1.0,0.0
29.394085974224772,1.0,1.0,0.0
33.97111669398234,1.0,1.0,0.0
18.60548054775218,1.0,1.0,0.0
36.90152847955343,1.0,1.0,0.0
40.472635590585,1.0,1.0,0.0
38.50775595516305,1.0,1.0,0.0
24.30205234498771,1.0,1.0,0.0
37.07476807077766,1.0,1.0,0.0
37.485257141374134,1.0,1.0,0.0
36.32426714839228,1.0,1.0,0.0
35.67058956296556,1.0,1.0,0.0
35.16451833960948,1.0,1.0,0.0
13.083562785531871,1.0,1.0,0.0
50.79001316756668,1.0,1.0,0.0
41.417463289295696,1.0,1.0,0.0
42.91998276025335,1.0,1.0,0.0
44.44163541533913,1.0,1.0,0.0
39.051681919039034,1.0,1.0,0.0
45.11235343068317,1.0,1.0,0.0
49.20205363838802,1.0,1.0,0.0
40.772548421521584,1.0,1.0,0.0
38.540877450070525,1.0,1.0,0.0
55.24237340038974,1.0,1.0,0.0
37.198668092734614,1.0,1.0,0.0
33.06374354602295,1.0,1.0,0.0
37.59290491377328,1.0,1.0,0.0
45.4673778944004,1.0,1.0,0.0
36.70273863540293,1.0,1.0,0.0
42.476814848191694,1.0,1.0,0.0
49.60460992385977,1.0,1.0,0.0
31.594479027423493,1.0,1.0,0.0
45.35168760208951,1.0,1.0,0.0
34.80767388184737,1.0,1.0,0.0
48.19578962712943,1.0,1.0,0.0
50.36861341402395,1.0,1.0,0.0
23.378128046735892,1.0,1.0,0.0
54.18745473923158,1.0,1.0,0.0
37.65552037072706,1.0,1.0,0.0
50.09162945855735,1.0,1.0,0.0
46.56975412280151,1.0,1.0,0.0
52.351597072828525,1.0,1.0,0.0
28.403213858259516,1.0,1.0,0.0
29.905642848201822,1.0,1.0,0.0
31.575579526263244,1.0,1.0,0.0
46.35687461137187,1.0,1.0,0.0
40.84496731185578,1.0,1.0,0.0
36.58749650389401,1.0,1.0,0.0
28.12443039882065,1.0,1.0,0.0
48.94415916974965,1.0,1.0,0.0
31.317821520964042,1.0,1.0,0.0
45.282020681721676,1.0,1.0,0.0
34.35454406787495,1.0,1.0,0.0
44.6756677528972,1.0,1.0,0.0
49.82332389776763,1.0,1.0,0.0
48.4799179158894,1.0,1.0,0.0
59.373915912986774,1.0,1.0,0.0
33.8268764242264,1.0,1.0,0.0
63.572740589157206,1.0,1.0,0.0
38.84516637377828,1.0,1.0,0.0
38.9385805209444,1.0,1.0,0.0
40.501493251959005,1.0,1.0,0.0
40.30095091478773,1.0,1.0,0.0
25.109993731922273,1.0,1.0,0.0
41.72357663142368,1.0,1.0,0.0
23.060539321957865,1.0,1.0,0.0
43.44091726725915,1.0,1.0,0.0
35.879884096456536,1.0,1.0,0.0
31.25014003863455,1.0,1.0,0.0
45.91522500124036,1.0,1.0,0.0
44.467177644138374,1.0,1.0,0.0
38.755975746202594,1.0,1.0,0.0
26.976938545943376,1.0,1.0,0.0
41.8238288586343,1.0,1.0,0.0
52.645246813430575,1.0,1.0,0.0
37.75687622650425,1.0,1.0,0.0
36.51709286886023,1.0,1.0,0.0
19.427270119914674,1.0,1.0,0.0
27.853025239871705,1.0,1.0,0.0
31.087124315422685,1.0,1.0,0.0
41.560830321576816,1.0,1.0,0.0
22.255302048232128,1.0,1.0,0.0
50.07513208913299,1.0,1.0,0.0
30.949437166944293,1.0,1.0,0.0
51.147540109356996,1.0,1.0,0.0
42.30624109050205,1.0,1.0,0.0
21.862737638012966,1.0,1.0,0.0
26.67160022096801,1.0,1.0,0.0
29.45580077177156,1.0,1.0,0.0
20.746135374022703,1.0,1.0,0.0
38.48799160116645,1.0,1.0,0.0
36.97548537111762,1.0,1.0,0.0
23.071721789258937,1.0,1.0,0.0
40.72296581075126,1.0,1.0,0.0
30.14184129396274,1.0,1.0,0.0
32.60235323518327,1.0,1.0,0.0
68.51439964972974,1.0,1.0,0.0
44.93186068107242,1.0,1.0,0.0
29.115814862936706,1.0,1.0,0.0
33.07057955918146,1.0,1.0,0.0
39.55598928605865,1.0,1.0,0.0
37.0032959575462,1.0,1.0,0.0
37.121337337448814,1.0,1.0,0.0
26.873579474235257,1.0,1.0,0.0
38.74712273382958,1.0,1.0,0.0
52.72628674211829,1.0,1.0,0.0
46.476789941511946,1.0,1.0,0.0
41.15831152322312,1.0,1.0,0.0
41.02467362553922,1.0,1.0,0.0
21.707532968410028,1.0,1.0,0.0
31.62988036041116,1.0,1.0,0.0
34.03558647440693,1.0,1.0,0.0
31.062481414654997,1.0,1.0,0.0
46.89956094510397,1.0,1.0,0.0
42.33653934530305,1.0,1.0,0.0
46.894328133907095,1.0,1.0,0.0
33.39185383084839,1.0,1.0,0.0
29.975229766016728,1.0,1.0,0.0
51.88131108168181,1.0,1.0,0.0
41.41624173486554,1.0,1.0,0.0
13.177935802100006,1.0,1.0,0.0
47.05132395354654,1.0,1.0,0.0
41.632821300560906,1.0,1.0,0.0
60.30449360949204,1.0,1.0,0.0
46.713802145371226,1.0,1.0,0.0
23.539136802074783,1.0,1.0,0.0
43.78504602873215,1.0,1.0,0.0
43.07971871530921,1.0,1.0,0.0
20.43725468325752,1.0,1.0,0.0
35.08520053351973,1.0,1.0,0.0
35.0890913231841,1.0,1.0,0.0
41.21457729935655,1.0,1.0,0.0
39.86587725600951,1.0,1.0,0.0
26.93288327438253,1.0,1.0,0.0
56.44860411254821,1.0,1.0,0.0
29.43022752938917,1.0,1.0,0.0
33.76149441133357,1.0,1.0,0.0
40.90481179031743,1.0,1.0,0.0
38.196508098006944,1.0,1.0,0.0
20.581509801835157,1.0,1.0,0.0
38.43459359243688,1.0,1.0,0.0
30.06479336906997,1.0,1.0,0.0
57.90668957675355,1.0,1.0,0.0
11.846094418991868,1.0,1.0,0.0
37.13522227194912,1.0,1.0,0.0
52.26960093015542,1.0,1.0,0.0
30.50837426733851,1.0,1.0,0.0
36.72681855027284,1.0,1.0,0.0
46.88038452347499,1.0,1.0,0.0
49.00204589515494,1.0,1.0,0.0
26.702769186599436,1.0,1.0,0.0
44.34095098198037,1.0,1.0,0.0
11.860297592035987,1.0,1.0,0.0
36.975469481710476,1.0,1.0,0.0
21.481381892904224,1.0,1.0,0.0
32.16683697740722,1.0,1.0,0.0
32.42061034185457,1.0,1.0,0.0
14.73216337286431,1.0,1.0,0.0
39.87782299933428,1.0,1.0,0.0
32.01677411517903,1.0,1.0,0.0
27.61092634493661,1.0,1.0,0.0
33.74922549667888,1.0,1.0,0.0
36.75539100421222,1.0,1.0,0.0
23.177733349136773,1.0,1.0,0.0
45.12769605681804,1.0,1.0,0.0
37.60749405430883,1.0,1.0,0.0
40.08323484053934,1.0,1.0,0.0
26.556496527086072,1.0,1.0,0.0
31.06212747185119,1.0,1.0,0.0
29.923836415723102,1.0,1.0,0.0
22.887369999902077,1.0,1.0,0.0
42.705113400778984,1.0,1.0,0.0
29.7521801709635,1.0,1.0,0.0
28.74224636707602,1.0,1.0,0.0
30.491440320218672,1.0,1.0,0.0
34.46083889639502,1.0,1.0,0.0
39.82635024972184,1.0,1.0,0.0
28.362721550706162,1.0,1.0,0.0
34.09102412491015,1.0,1.0,0.0
35.32048081881305,1.0,1.0,0.0
35.438183602442685,1.0,1.0,0.0
34.281848545021525,1.0,1.0,0.0
53.24573921876558,1.0,1.0,0.0
26.405996398496523,1.0,1.0,0.0
53.47425675820886,1.0,1.0,0.0
27.63160597329508,1.0,1.0,0.0
45.392047617822584,1.0,1.0,0.0
56.22587701396262,1.0,1.0,0.0
30.294860868020216,1.0,1.0,0.0
24.14496384609499,1.0,1.0,0.0
55.47909583865756,1.0,1.0,0.0
40.58157041204504,1.0,1.0,0.0
32.81440800583938,1.0,1.0,0.0
17.564235722079907,1.0,1.0,0.0
23.454954947123863,1.0,1.0,0.0
37.25450384222791,1.0,1.0,0.0
32.134347720848346,1.0,1.0,0.0
34.727933165930615,1.0,1.0,0.0
19.399230150691395,1.0,1.0,0.0
65.06319762212891,1.0,1.0,0.0
29.494555709932587,1.0,1.0,0.0
37.9011357705395,1.0,1.0,0.0
22.997953076872765,1.0,1.0,0.0
46.76534774383987,1.0,1.0,0.0
28.1119334619959,1.0,1.0,0.0
45.29858089375365,1.0,1.0,0.0
43.400108958162335,1.0,1.0,0.0
21.228600844285918,1.0,1.0,0.0
33.76211281934838,1.0,1.0,0.0
21.60478221823607,1.0,1.0,0.0
37.011720802184186,1.0,1.0,0.0
41.09991470755297,1.0,1.0,0.0
55.03678371348399,1.0,1.0,0.0
47.9058634203348,1.0,1.0,0.0
47.695918845375864,1.0,1.0,0.0
36.288016422655446,1.0,1.0,0.0
31.446719602395884,1.0,1.0,0.0
29.37823963840668,1.0,1.0,0.0
30.977705412041747,1.0,1.0,0.0
38.672778295937654,1.0,1.0,0.0
29.285020402330844,1.0,1.0,0.0
38.93671254931944,1.0,1.0,0.0
33.944055664920796,1.0,1.0,0.0
50.86134863568975,1.0,1.0,0.0
23.68250236764989,1.0,1.0,0.0
48.15942230761798,1.0,1.0,0.0
32.10928826076612,1.0,1.0,0.0
45.77711691627997,1.0,1.0,0.0
36.18095496059203,1.0,1.0,0.0
34.49750245359846,1.0,1.0,0.0
38.169952593786725,1.0,1.0,0.0
22.876256634124676,1.0,1.0,0.0
42.599315986652535,1.0,1.0,0.0
34.70092862088665,1.0,1.0,0.0
42.002947530376446,1.0,1.0,0.0
19.375402464426966,1.0,1.0,0.0
29.883983725159986,1.0,1.0,0.0
21.557439465776646,1.0,1.0,0.0
27.89359049413867,1.0,1.0,0.0
32.299956425540934,1.0,1.0,0.0
38.3432597505282,1.0,1.0,0.0
33.18601415249795,1.0,1.0,0.0
52.68545959683522,1.0,1.0,0.0
45.401718223280874,1.0,1.0,0.0
32.31895592958137,1.0,1.0,0.0
27.68077085051452,1.0,1.0,0.0
15.25032386184439,1.0,1.0,0.0
34.076578041392885,1.0,1.0,0.0
25.167411511162797,1.0,1.0,0.0
41.16615569788679,1.0,1.0,0.0
30.575387195412453,1.0,1.0,0.0
42.245899002932745,1.0,1.0,0.0
29.869338326401813,1.0,1.0,0.0
42.46009703770486,1.0,1.0,0.0
48.31503975042091,1.0,1.0,0.0
23.250556138351435,1.0,1.0,0.0
22.954905096133178,1.0,1.0,0.0
43.05504446417509,1.0,1.0,0.0
35.0293073795757,1.0,1.0,0.0
43.797645088019586,1.0,1.0,0.0
26.537994403293638,1.0,1.0,0.0
37.88193949628154,1.0,1.0,0.0
44.34211620222223,1.0,1.0,0.0
39.86750632191773,1.0,1.0,0.0
25.538448565670407,1.0,1.0,0.0
18.336387540319997,1.0,1.0,0.0
22.462894643967125,1.0,1.0,0.0
43.07111767332516,1.0,1.0,0.0
17.217714685919713,1.0,1.0,0.0
21.46121898801749,1.0,1.0,0.0
20.251858698501554,1.0,1.0,0.0
52.47780520439164,1.0,1.0,0.0
47.56039547477847,1.0,1.0,0.0
40.02658159906701,1.0,1.0,0.0
35.5724112261119,1.0,1.0,0.0
61.02866477425405,1.0,1.0,0.0
41.701259554514586,1.0,1.0,0.0
48.99314638248311,1.0,1.0,0.0
30.79274707834685,1.0,1.0,0.0
19.340593838816247,1.0,1.0,0.0
39.586096317723154,1.0,1.0,0.0
44.221511395876924,1.0,1.0,0.0
29.46543422011769,1.0,1.0,0.0
48.4018411605005,1.0,1.0,0.0
23.309237039683705,1.0,1.0,0.0
16.570368123935264,1.0,1.0,0.0
44.045606172096,1.0,1.0,0.0
34.10426975907506,1.0,1.0,0.0
37.863070927725644,1.0,1.0,0.0
30.673145388005093,1.0,1.0,0.0
45.80094407371979,1.0,1.0,0.0
34.045525100023966,1.0,1.0,0.0
30.191981010051666,1.0,1.0,0.0
34.7637873359065,1.0,1.0,0.0
40.05844300084845,1.0,1.0,0.0
30.83627076639899,1.0,1.0,0.0
40.2498293556166,1.0,1.0,0.0
17.49064912237599,1.0,1.0,0.0
38.680805177895124,1.0,1.0,0.0
49.068559052333285,1.0,1.0,0.0
37.88173178165276,1.0,1.0,0.0
15.336282868710445,1.0,1.0,0.0
23.206183160280723,1.0,1.0,0.0
37.98416268691913,1.0,1.0,0.0
34.27314128297662,1.0,1.0,0.0
35.052882216273545,1.0,1.0,0.0
50.85496201826906,1.0,1.0,0.0
36.67242741262935,1.0,1.0,0.0
25.636144377510515,1.0,1.0,0.0
43.196202522776936,1.0,1.0,0.0
26.660202235849326,1.0,1.0,0.0
45.244699101416465,1.0,1.0,0.0
16.135402787988934,1.0,1.0,0.0
39.594255596365684,1.0,1.0,0.0
42.244117866105746,1.0,1.0,0.0
30.211603006044324,1.0,1.0,0.0
51.0050752003233,1.0,1.0,0.0
35.66750255109228,1.0,1.0,0.0
51.16217726358765,1.0,1.0,0.0
37.16149274452681,1.0,1.0,0.0
42.41829142381534,1.0,1.0,0.0
28.314625043567872,1.0,1.0,0.0
31.964896443243067,1.0,1.0,0.0
36.560032477315666,1.0,1.0,0.0
40.62425278304593,1.0,1.0,0.0
47.035068555015634,1.0,1.0,0.0
43.13452172350137,1.0,1.0,0.0
39.850287368998295,1.0,1.0,0.0
49.627721326631146,1.0,1.0,0.0
43.569225046718806,1.0,1.0,0.0
30.092136423433434,1.0,1.0,0.0
39.30913258491031,1.0,1.0,0.0
31.53665137764422,1.0,1.0,0.0
35.67435970219656,1.0,1.0,0.0
31.851923773081843,1.0,1.0,0.0
24.143257011251986,1.0,1.0,0.0
43.39216403737904,1.0,1.0,0.0
36.058799818491806,1.0,1.0,0.0
47.23571131003947,1.0,1.0,0.0
52.13657876197884,1.0,1.0,0.0
30.52641255083607,1.0,1.0,0.0
17.257393124774595,1.0,1.0,0.0
17.22610995385827,1.0,1.0,0.0
48.060394094883755,1.0,1.0,0.0
28.61819120737809,1.0,1.0,0.0
30.3724436449905,1.0,1.0,0.0
22.901058062134837,1.0,1.0,0.0
20.326988729111793,1.0,1.0,0.0
28.572684559573702,1.0,1.0,0.0
53.15401293277417,1.0,1.0,0.0
40.99063493419668,1.0,1.0,0.0
45.8190643824405,1.0,1.0,0.0
41.36081290910276,1.0,1.0,0.0
29.353556249887202,1.0,1.0,0.0
38.896291659784545,1.0,1.0,0.0
55.81714593553486,1.0,1.0,0.0
42.52706900484528,1.0,1.0,0.0
35.12013128853823,1.0,1.0,0.0
35.62770863017932,1.0,1.0,0.0
47.79398552657263,1.0,1.0,0.0
39.09763671767238,1.0,1.0,0.0
28.419775011831206,1.0,1.0,0.0
29.502219392274487,1.0,1.0,0.0
36.19949457941578,1.0,1.0,0.0
31.9985230564022,1.0,1.0,0.0
23.147784167906742,1.0,1.0,0.0
41.51564471470718,1.0,1.0,0.0
41.48610895013314,1.0,1.0,0.0
41.006221913414535,1.0,1.0,0.0
25.22152998399656,1.0,1.0,0.0
16.920651519553857,1.0,1.0,0.0
8.779202525256103,1.0,1.0,0.0
39.44192226501904,1.0,1.0,0.0
40.96950819737831,1.0,1.0,0.0
23.90605826995158,1.0,1.0,0.0
28.029628235025633,1.0,1.0,0.0
54.626389172345,1.0,1.0,0.0
45.16739261571954,1.0,1.0,0.0
44.70023504774674,1.0,1.0,0.0
43.61037499897138,1.0,1.0,0.0
54.62869246472965,1.0,1.0,0.0
42.59658876841176,1.0,1.0,0.0
27.92817884527641,1.0,1.0,0.0
31.41336992127408,1.0,1.0,0.0
55.15982698158716,1.0,1.0,0.0
29.71149826291293,1.0,1.0,0.0
40.92960102601213,1.0,1.0,0.0
25.31834844098106,1.0,1.0,0.0
37.050058495340245,1.0,1.0,0.0
29.076299859041722,1.0,1.0,0.0
14.37112713266352,1.0,1.0,0.0
47.569935128039646,1.0,1.0,0.0
35.758178464363155,1.0,1.0,0.0
27.10357276387177,1.0,1.0,0.0
25.98011616863031,1.0,1.0,0.0
34.27018774018137,1.0,1.0,0.0
41.80475657377915,1.0,1.0,0.0
30.757586768284597,1.0,1.0,0.0
55.15404291670434,1.0,1.0,0.0
34.15989798749324,1.0,1.0,0.0
40.918811890165564,1.0,1.0,0.0
41.787638697004795,1.0,1.0,0.0
50.242284498016346,1.0,1.0,0.0
35.74517861022244,1.0,1.0,0.0
46.56009939676644,1.0,1.0,0.0
40.75955671625205,1.0,1.0,0.0
32.85742640375742,1.0,1.0,0.0
26.85852292318324,1.0,1.0,0.0
45.066822453634856,1.0,1.0,0.0
32.8448500737545,1.0,1.0,0.0
33.03326738156459,1.0,1.0,0.0
37.844596697021316,1.0,1.0,0.0
45.5348272074062,1.0,1.0,0.0
40.67716957578879,1.0,1.0,0.0
41.508558423642825,1.0,1.0,0.0
18.64441969208941,1.0,1.0,0.0
42.74599999079442,1.0,1.0,0.0
42.794026636870385,1.0,1.0,0.0
32.565195608472266,1.0,1.0,0.0
34.29834165805348,1.0,1.0,0.0
42.33743670072585,1.0,1.0,0.0
27.491543911712952,1.0,1.0,0.0
53.30694261645179,1.0,1.0,0.0
34.1772437396154,1.0,1.0,0.0
18.691955825307485,1.0,1.0,0.0
49.20921175205345,1.0,1.0,0.0
43.68633203381789,1.0,1.0,0.0
31.07602905556073,1.0,1.0,0.0
32.37651345593689,1.0,1.0,0.0
54.11618172061833,1.0,1.0,0.0
24.922111309989365,1.0,1.0,0.0
26.405813075814756,1.0,1.0,0.0
54.01505119702378,1.0,1.0,0.0
27.291735425307408,1.0,1.0,0.0
28.597582495051647,1.0,1.0,0.0
25.49045164771043,1.0,1.0,0.0
30.748555541046333,1.0,1.0,0.0
52.06621470629539,1.0,1.0,0.0
56.661049283732645,1.0,1.0,0.0
56.155495224174345,1.0,1.0,0.0
2.7154193233712363,1.0,1.0,0.0
35.595780715152486,1.0,1.0,0.0
48.29355315638412,1.0,1.0,0.0
43.357091304107456,1.0,1.0,0.0
26.049790102966824,1.0,1.0,0.0
42.93563908542431,1.0,1.0,0.0
43.25414878682143,1.0,1.0,0.0
43.7064453176187,1.0,1.0,0.0
37.789089311135264,1.0,1.0,0.0
53.04342625357758,1.0,1.0,0.0
43.068881581083126,1.0,1.0,0.0
32.3562286264667,1.0,1.0,0.0
48.25173842978293,1.0,1.0,0.0
14.361946988163439,1.0,1.0,0.0
48.774344993454925,1.0,1.0,0.0
38.299052786079486,1.0,1.0,0.0
37.77315464331574,1.0,1.0,0.0
41.86177655499344,1.0,1.0,0.0
27.852291458589868,1.0,1.0,0.0
39.97448872588654,1.0,1.0,0.0
48.1333585873605,1.0,1.0,0.0
15.659185573592804,1.0,1.0,0.0
36.92994481703579,1.0,1.0,0.0
55.48815252275105,1.0,1.0,0.0
22.81966797765098,1.0,1.0,0.0
36.97271613448281,1.0,1.0,0.0
48.405475657154085,1.0,1.0,0.0
33.77570873138528,1.0,1.0,0.0
43.85331191141037,1.0,1.0,0.0
53.811804468825855,1.0,1.0,0.0
21.076636886980676,1.0,1.0,0.0
22.269187843193656,1.0,1.0,0.0
42.08556760221203,1.0,1.0,0.0
35.418337574760415,1.0,1.0,0.0
34.04279952104018,1.0,1.0,0.0
27.047987912041435,1.0,1.0,0.0
34.90692239857228,1.0,1.0,0.0
28.845775442738287,1.0,1.0,0.0
42.302055856467845,1.0,1.0,0.0
48.48877867173905,1.0,1.0,0.0
56.96708123806293,1.0,1.0,0.0
48.97731586414774,1.0,1.0,0.0
36.24827217997046,1.0,1.0,0.0
41.553854306561135,1.0,1.0,0.0
38.391644390905576,1.0,1.0,0.0
26.78086984435345,1.0,1.0,0.0
37.43855362895878,1.0,1.0,0.0
41.25448225007662,1.0,1.0,0.0
39.51826941866173,1.0,1.0,0.0
33.132020909313724,1.0,1.0,0.0
31.19937723269559,1.0,1.0,0.0
27.847330497883632,1.0,1.0,0.0
60.409125723731584,1.0,1.0,0.0
36.28619584831524,1.0,1.0,0.0
45.886683405636745,1.0,1.0,0.0
46.09876507689772,1.0,1.0,0.0
23.76934656733825,1.0,1.0,0.0
43.16448808949453,1.0,1.0,0.0
31.668329761045538,1.0,1.0,0.0
40.07614507511758,1.0,1.0,0.0
20.242113316122598,1.0,1.0,0.0
28.334998050677846,1.0,1.0,0.0
18.57610308874515,1.0,1.0,0.0
46.36045162165949,1.0,1.0,0.0
35.70956189393742,1.0,1.0,0.0
26.620802079381164,1.0,1.0,0.0
27.788244163043508,1.0,1.0,0.0
30.433393448481596,1.0,1.0,0.0
41.02099605434633,1.0,1.0,0.0
43.646304573989475,1.0,1.0,0.0
36.415649076524794,1.0,1.0,0.0
26.302498662306597,1.0,1.0,0.0
34.84830034982152,1.0,1.0,0.0
43.456537511124196,1.0,1.0,0.0
46.0481466729198,1.0,1.0,0.0
44.46143985182936,1.0,1.0,0.0
37.14496741718054,1.0,1.0,0.0
36.05956643052108,1.0,1.0,0.0
47.258759974414055,1.0,1.0,0.0
32.724825179205546,1.0,1.0,0.0
51.371292529554815,1.0,1.0,0.0
49.444102234120294,1.0,1.0,0.0
50.005820055981175,1.0,1.0,0.0
49.208321315714585,1.0,1.0,0.0
40.30006633005687,1.0,1.0,0.0
26.626695923372658,1.0,1.0,0.0
39.49271426817862,1.0,1.0,0.0
35.7468916970864,1.0,1.0,0.0
42.537373109221136,1.0,1.0,0.0
21.815466829082165,1.0,1.0,0.0
44.534265748955924,1.0,1.0,0.0
27.857670025775423,1.0,1.0,0.0
31.709827774504028,1.0,1.0,0.0
42.84627388204416,1.0,1.0,0.0
36.03576371914361,1.0,1.0,0.0
29.88609762559928,1.0,1.0,0.0
42.80450290655606,1.0,1.0,0.0
37.77087473911697,1.0,1.0,0.0
38.577239973913834,1.0,1.0,0.0
35.946258836379144,1.0,1.0,0.0
42.254856628754005,1.0,1.0,0.0
32.28874448140255,1.0,1.0,0.0
16.70305476562374,1.0,1.0,0.0
50.23659121394106,1.0,1.0,0.0
29.805618708833876,1.0,1.0,0.0
35.063206914066136,1.0,1.0,0.0
32.965749255593096,1.0,1.0,0.0
41.812145770841944,1.0,1.0,0.0
28.406887227948683,1.0,1.0,0.0
9.77377325195414,1.0,1.0,0.0
44.98345569029789,1.0,1.0,0.0
16.902641936417556,1.0,1.0,0.0
35.491800753807254,1.0,1.0,0.0
28.08510080789614,1.0,1.0,0.0
39.02529376953115,1.0,1.0,0.0
26.38445536382961,1.0,1.0,0.0
32.152587442362424,1.0,1.0,0.0
41.94320776826531,1.0,1.0,0.0
37.13178505038855,1.0,1.0,0.0
40.199067551143926,1.0,1.0,0.0
24.980061633429376,1.0,1.0,0.0
37.59040672570267,1.0,1.0,0.0
37.340549440456094,1.0,1.0,0.0
38.73996970985934,1.0,1.0,0.0
28.80149274600003,1.0,1.0,0.0
39.70819380730026,1.0,1.0,0.0
22.955524703628914,1.0,1.0,0.0
32.13006272551075,1.0,1.0,0.0
26.446641246040343,1.0,1.0,0.0
40.057736020159325,1.0,1.0,0.0
62.99473331572508,1.0,1.0,0.0
26.883839882967774,1.0,1.0,0.0
40.838038520274615,1.0,1.0,0.0
33.15906157532268,1.0,1.0,0.0
33.16372406373775,1.0,1.0,0.0
44.53488332184838,1.0,1.0,0.0
30.328066697366665,1.0,1.0,0.0
27.44874270439943,1.0,1.0,0.0
50.32603020042885,1.0,1.0,0.0
27.21053439788551,1.0,1.0,0.0
35.28604736248794,1.0,1.0,0.0
28.780656787386683,1.0,1.0,0.0
51.35699212608467,1.0,1.0,0.0
24.933874039174142,1.0,1.0,0.0
27.675635914197112,1.0,1.0,0.0
31.212139673781124,1.0,1.0,0.0
29.060058393203036,1.0,1.0,0.0
41.74203502242855,1.0,1.0,0.0
38.35882964532485,1.0,1.0,0.0
28.623284291366886,1.0,1.0,0.0
41.26143055776188,1.0,1.0,0.0
35.03829542931214,1.0,1.0,0.0
27.645006504969732,1.0,1.0,0.0
51.78929147756335,1.0,1.0,0.0
43.049836558768504,1.0,1.0,0.0
28.637734912183824,1.0,1.0,0.0
34.52704400972432,1.0,1.0,0.0
36.21060836586863,1.0,1.0,0.0
52.75091920815872,1.0,1.0,0.0
47.554289464090715,1.0,1.0,0.0
28.942759422639572,1.0,1.0,0.0
20.19111887212928,1.0,1.0,0.0
36.488401908910916,1.0,1.0,0.0
28.311576535832476,1.0,1.0,0.0
26.276815548517263,1.0,1.0,0.0
56.03196644456157,1.0,1.0,0.0
40.30491819532521,1.0,1.0,0.0
32.086907770515374,1.0,1.0,0.0
35.20986359108295,1.0,1.0,0.0
45.16740623925827,1.0,1.0,0.0
50.95616724291156,1.0,1.0,0.0
61.308321546912254,1.0,1.0,0.0
48.64273394958849,1.0,1.0,0.0
28.024131687674842,1.0,1.0,0.0
25.262715801354325,1.0,1.0,0.0
29.26982322814225,1.0,1.0,0.0
36.1724607792766,1.0,1.0,0.0
47.724820857905605,1.0,1.0,0.0
43.32020916781708,1.0,1.0,0.0
46.81906030218625,1.0,1.0,0.0
33.555701863886824,1.0,1.0,0.0
53.18904769929447,1.0,1.0,0.0
22.488294953602086,1.0,1.0,0.0
36.33668910743788,1.0,1.0,0.0
